barcode,farm_type,farm_id,sample_type,oblast,taxon_level,taxon_name,abundance,full_taxonomy
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides eggerthii,34,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides faecis,82,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides faecium,37,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecium
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides fragilis,157,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides graminisolvens,7330,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides graminisolvens
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides helcogenes,52,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides helcogenes
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides intestinalis,13,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides intestinalis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides luhongzhouii,107,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides luhongzhouii
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides nordii,30,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides nordii
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides ovatus,309,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides salyersiae,32,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides salyersiae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides sp. D2,70,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. D2
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides sp. M10,37,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. M10
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides stercoris,32,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercoris
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides thetaiotaomicron,437,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides uniformis,71,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides xylanisolvens,416,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides zhangwenhongii,34,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides zhangwenhongii
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides zoogleoformans,17,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides zoogleoformans
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Bacteroides_uncultured,181,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_uncultured
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Brevibacterium linens,17,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium linens
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Brevibacterium pigmentatum,15,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium pigmentatum
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Brevundimonas bullata,154,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas bullata
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Brevundimonas diminuta,90,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas diminuta
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Brevundimonas naejangsanensis,34,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas naejangsanensis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Brevundimonas nasdae,152,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas nasdae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Brevundimonas olei,17,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas olei
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Brevundimonas pondensis,14,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas pondensis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Brevundimonas vesicularis,27,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas vesicularis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Brevundimonas_uncultured,50,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_uncultured
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Butyricimonas faecalis,18,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas faecalis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Butyricimonas faecihominis,41,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas faecihominis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Butyricimonas paravirosa,51,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas paravirosa
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Butyricimonas virosa,19,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas virosa
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Carboxylicivirga_uncultured,14,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Marinilabiliales;Marinilabiliaceae;Carboxylicivirga;Carboxylicivirga_uncultured
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Carnobacterium inhibens,13,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium;Carnobacterium inhibens
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Carnobacterium viridans,13,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium;Carnobacterium viridans
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Chryseobacterium indoltheticum,27,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium indoltheticum
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Chryseobacterium manosquense,55,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium manosquense
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Chryseobacterium sp.,38,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium sp.
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Chryseobacterium sp. 6424,76,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium sp. 6424
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Chryseobacterium sp. POL2,32,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium sp. POL2
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Chryseobacterium suipulveris,33,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium suipulveris
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Chryseobacterium taklimakanense,48,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium taklimakanense
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter amalonaticus,14,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter amalonaticus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter arsenatis,17,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter arsenatis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter braakii,780,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter braakii
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter cronae,110,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter cronae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter freundii,515,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter koseri,69,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter koseri
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter pasteurii,16,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter pasteurii
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter portucalensis,412,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter portucalensis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter sp. MGH105,49,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter sp. MGH105
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter sp. RHB25-C09,12,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter sp. RHB25-C09
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter sp. RHB35-C21,72,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter sp. RHB35-C21
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter sp. RHBSTW-00524,42,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter sp. RHBSTW-00524
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter sp. RHBSTW-00887,60,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter sp. RHBSTW-00887
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter sp. RHBSTW-00986,54,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter sp. RHBSTW-00986
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter tructae,12,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter tructae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter werkmanii,48,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter werkmanii
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Citrobacter youngae,52,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter youngae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas antarctica,48,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas antarctica
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas aquatica,1144,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas aquatica
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas endophytica,15,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas endophytica
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas flocculans,23,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas flocculans
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas fluminis,166,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas fluminis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas kerstersii,281,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas kerstersii
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas odontotermitis,43,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas odontotermitis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas piscis,27,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas piscis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas resistens,53,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas resistens
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas sp. B21-038,21,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas sp. B21-038
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas sp. NLF-1-9,14,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas sp. NLF-1-9
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas sp. Y33R10-2,154,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas sp. Y33R10-2
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas terrigena,228,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas terrigena
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas testosteroni,464,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas testosteroni
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Comamonas thiooxydans,1533,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas thiooxydans
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Corynebacterium callunae,31,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium callunae
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Corynebacterium casei,18,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium casei
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Corynebacterium glutamicum,20,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium glutamicum
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Corynebacterium stationis,309,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium stationis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Corynebacterium urealyticum,18,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium urealyticum
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Dechloromonas denitrificans,156,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas;Dechloromonas denitrificans
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Dechloromonas sp. A34,104,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas;Dechloromonas sp. A34
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Dechloromonas sp. HYN0024,66,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas;Dechloromonas sp. HYN0024
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Dechloromonas sp. TW-R-39-2,98,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas;Dechloromonas sp. TW-R-39-2
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Delftia acidovorans,117,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia acidovorans
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Delftia tsuruhatensis,99,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia tsuruhatensis
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Denitratisoma oestradiolicum,18,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae;Denitratisoma;Denitratisoma oestradiolicum
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Denitrificimonas caeni,17,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Denitrificimonas;Denitrificimonas caeni
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Desemzia incerta,27,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Desemzia;Desemzia incerta
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Desulfitobacterium hafniense,14,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfitobacterium;Desulfitobacterium hafniense
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Diaphorobacter aerolatus,17,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;Diaphorobacter aerolatus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Diaphorobacter limosus,37,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;Diaphorobacter limosus
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Diaphorobacter nitroreducens,45,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;Diaphorobacter nitroreducens
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Diaphorobacter sp. HDW4A,32,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;Diaphorobacter sp. HDW4A
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Diaphorobacter sp. HDW4B,26,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;Diaphorobacter sp. HDW4B
barcode02,Poultry,poultry #1,Enriched,Zaporizhzhia Oblast,species,Draconibacterium_uncultured,28,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Draconibacterium;Draconibacterium_uncultured
